0.09065360575914383	0.14299355447292328	0.11064345389604568	0.01947101578116417	0.2589510679244995	0.048375245183706284	0.09486066550016403	0.04938454180955887	0.08187918365001678	0.10278760641813278
0.18057331442832947	0.1867046356201172	0.11009199172258377	0.014502201229333878	0.2501554489135742	0.011699904687702656	0.035808611661195755	0.07095694541931152	0.07583712041378021	0.06366980075836182
0.20568716526031494	0.027074376121163368	0.13167747855186462	0.03190096467733383	0.013638856820762157	0.018577199429273605	0.1483420431613922	0.11379905790090561	0.23997971415519714	0.06932312250137329
0.17253702878952026	0.0773983895778656	0.096492238342762	0.014890976250171661	0.09877224266529083	0.03347853571176529	0.055297646671533585	0.17917630076408386	0.17750591039657593	0.09445075690746307
0.3165439963340759	0.016726531088352203	0.12926875054836273	0.04114622250199318	0.0715203732252121	0.04714961349964142	0.08461934328079224	0.11629883944988251	0.08576575666666031	0.0909605473279953
0.5161444544792175	0.032396744936704636	0.19487248361110687	0.048000767827034	0.04309657961130142	0.0068259756080806255	0.014618587680161	0.06297694146633148	0.055886540561914444	0.02518094703555107
0.06788995116949081	0.11874505132436752	0.15994173288345337	0.016348591074347496	0.2391071617603302	0.02778676524758339	0.08272029459476471	0.04731995612382889	0.15050047636032104	0.08963999152183533
0.1407143771648407	0.02544597163796425	0.062812440097332	0.021781496703624725	0.2746824324131012	0.06509062647819519	0.06434579193592072	0.12353184819221497	0.1550043821334839	0.06659062951803207
0.08767697960138321	0.14889580011367798	0.11807751655578613	0.01775968074798584	0.30005812644958496	0.008943997323513031	0.04718581959605217	0.05549214035272598	0.08414206653833389	0.13176777958869934
0.009901471436023712	0.5630900859832764	0.011536197736859322	0.005287253763526678	0.22759591042995453	0.012335463427007198	0.11937939375638962	0.0019043092615902424	0.019765058532357216	0.029204782098531723
0.08910490572452545	0.07903239876031876	0.14274229109287262	0.04171682149171829	0.42967143654823303	0.004636131227016449	0.04963831976056099	0.009128370322287083	0.07661226391792297	0.07771705836057663
0.05430303514003754	0.0506165474653244	0.05340651422739029	0.016405947506427765	0.5773435831069946	0.006982140243053436	0.034556467086076736	0.021491117775440216	0.0947449654340744	0.09014970064163208
0.09463676810264587	0.06726288795471191	0.28119826316833496	0.013358741998672485	0.06506321579217911	0.0036330644506961107	0.036119669675827026	0.28173163533210754	0.08823159337043762	0.06876416504383087
